mall_code,mall_name,store_name,group,brand,categories,floors,external_id,location_id
RM3,Central Rama 3,PLAYDOH HASBRO KIDDO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,f8e7af37-cc17-58e3-9bb6-02d468f6840a,el_6877cdbfd847980001761588
RM3,Central Rama 3,OTTO SMALL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,3cd5b3c0-5105-5cde-bff8-8911c0260e85,el_6877cdbfd847980001761589
RM3,Central Rama 3,GEDA BABY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,737dce35-3cb7-5c74-bfbf-64d6a00f3a9b,el_6877cdbfd84798000176158a
RM3,Central Rama 3,OMAZZ | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,039b68e3-4a11-54f1-abda-f724a29136ff,el_6877cdbfd84798000176158b
RM3,Central Rama 3,PIGEON | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,c1242704-632d-5fbc-b5b5-948008e1c8d9,el_6877cdbfd84798000176158c
RM3,Central Rama 3,MARKS & SPENCER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,63bff238-893b-53fc-85d9-14666445b97b,el_6877cdbfd84798000176158d
RM3,Central Rama 3,SHARP | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,700af4cb-d894-5dc1-9995-42e3bdb114d1,el_6877cdbfd84798000176158e
RM3,Central Rama 3,CARSON | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,25c47638-48da-599c-8e9b-24d50b20127c,el_6877cdbfd84798000176158f
RM3,Central Rama 3,BSC | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,1d146a12-b18c-5c07-b5a4-60222d7e427e,el_6877cdbfd847980001761590
RM3,Central Rama 3,RHYTHM | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,6986d2ed-e31f-5ffd-8258-bb9388328446,el_6877cdbfd847980001761591
RM3,Central Rama 3,TEFAL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,32662602-fb6c-5d97-9fd9-e3bd997b9312,el_6877cdbfd847980001761592
RM3,Central Rama 3,MASARU | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,15aada21-3b5c-5b75-899b-302df0a33cd1,el_6877cdbfd847980001761593
RM3,Central Rama 3,JACOB | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,95fac6ac-3388-5fcf-a08f-de471731384a,el_6877cdbfd847980001761594
RM3,Central Rama 3,TRIUMPH | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,0401f3d4-9bc4-5625-9610-a748c0ee2d31,el_6877cdbfd847980001761595
RM3,Central Rama 3,FITFLOP | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,69f1a332-035d-5925-be7c-4753bb43b60c,el_6877cdbfd847980001761596
RM3,Central Rama 3,LEON | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2a77ff7a-92b9-523f-a970-8bf7db73e2d5,el_6877cdbfd847980001761597
RM3,Central Rama 3,EXPRESSIONS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,a2cde0be-5f06-570f-93fa-c933c673f3a3,el_6877cdbfd847980001761598
RM3,Central Rama 3,NESPRESSO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,0b22cc8c-4762-5026-949e-6d8ef5be7b6b,el_6877cdbfd847980001761599
RM3,Central Rama 3,POLO WORLD | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,a51b4993-c686-5453-9e78-fb2eb0995069,el_6877cdbfd84798000176159a
RM3,Central Rama 3,UEK | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,dc7fec61-5d68-51bc-884d-e575c1c5ab03,el_6877cdbfd84798000176159b
RM3,Central Rama 3,BRUSTA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,65921683-b2ff-5ffb-8445-c461c2e7e047,el_6877cdbfd84798000176159c
RM3,Central Rama 3,LOTUS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,07f9a484-3a87-5544-b0fb-7cd6153ce596,el_6877cdbfd84798000176159e
RM3,Central Rama 3,MARVEL BB TOYS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,673e39a9-b1e4-5b20-b6cf-be5977886026,el_6877cdbfd84798000176159f
RM3,Central Rama 3,ELECTROLUX | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,1204683a-f71f-57cb-a862-f0ae6d2a6517,el_6877cdbfd8479800017615a0
RM3,Central Rama 3,HELLO KITTY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,4ea9a93a-513b-517e-86af-d512843ab581,el_6877cdbfd8479800017615a1
RM3,Central Rama 3,ELFE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,b086c981-97ce-5c85-879b-b38ac4ee69a0,el_6877cdbfd8479800017615a2
RM3,Central Rama 3,BWELL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,8e858a35-5c82-5e0a-bbbc-c9ed6ed5ab81,el_6877cdbfd8479800017615a3
RM3,Central Rama 3,BOSCH SM | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ecc2a4b0-bb8c-5d43-a858-0d4851bd1c18,el_6877cdbfd8479800017615a4
RM3,Central Rama 3,MARKS & SPENCER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,bb59522e-c224-591a-aeb9-24c9d66dce38,el_6877cdbfd8479800017615a5
RM3,Central Rama 3,CATH KIDSTON | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,b7370a09-fc1f-5eb2-b41d-7dab51762507,el_6877cdbfd8479800017615a6
RM3,Central Rama 3,CORELLE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,18e98e72-8fb4-552f-bba0-ff1bed690a29,el_6877cdbfd8479800017615a7
RM3,Central Rama 3,CASIO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,a5ee5ee4-7e39-5541-8883-28e21d4dc0c8,el_6877cdbfd8479800017615a8
RM3,Central Rama 3,PIUMINO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,4175b1bf-a25c-5ed9-997d-c55abcaf969e,el_6877cdbfd8479800017615a9
RM3,Central Rama 3,MITSUMARU | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,388ab34c-6385-59ac-8c7b-26242caba12b,el_6877cdbfd8479800017615aa
RM3,Central Rama 3,PLAYMOBIL SO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,23705950-0f54-5b75-b4b8-e191b2958184,el_6877cdbfd8479800017615ab
RM3,Central Rama 3,BONBEBE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,a711018a-45c7-5e4f-9e95-93bf784375b5,el_6877cdbfd8479800017615ac
RM3,Central Rama 3,SEALY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,5460678e-0943-583e-922a-9e90b685eddf,el_6877cdbfd8479800017615ad
RM3,Central Rama 3,BABY BRIGHT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2579dee6-a28f-5067-bb31-c7aaf6afd27d,el_6877cdbfd8479800017615ae
RM3,Central Rama 3,NOPROBLEM KIDSWEAR | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,8f2ce031-f852-5ca3-8028-7bdd88a7f4f8,el_6877cdbfd8479800017615af
RM3,Central Rama 3,ADIDAS KIDS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,f6e1e2c4-9f2f-5133-a853-46b1e4cb87e2,el_6877cdbfd8479800017615b0
RM3,Central Rama 3,MINT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,0117bb96-24f9-5044-985d-a4ab5653d060,el_6877cdbfd8479800017615b1
RM3,Central Rama 3,GUESS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,f995d364-aa7e-520c-be00-a5b61bc85168,el_6877cdbfd8479800017615b2
RM3,Central Rama 3,PLAYGO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,dbf74307-3b8c-51c5-8e32-5d799bf9cbe5,el_6877cdbfd8479800017615b3
RM3,Central Rama 3,POLO CLUB | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d5347da9-8611-5201-9de5-b3f4e0bcdb45,el_6877cdbfd8479800017615b4
RM3,Central Rama 3,TAKE TOYS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,bc463b66-c331-5af4-8134-0ca0690ad548,el_6877cdbfd8479800017615b5
RM3,Central Rama 3,SFERA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,87f570ab-950d-565d-a04c-eb74c4204db7,el_6877cdbfd8479800017615b6
RM3,Central Rama 3,ESP | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,6d1983f8-89f5-5ce8-8895-b28cdb07a0f1,el_6877cdbfd8479800017615b7
RM3,Central Rama 3,FERRENI BLACK | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,de73efe3-ca19-5430-8589-ceb0652bbb5a,el_6877cdbfd8479800017615b8
RM3,Central Rama 3,BABYLISS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,4604f1b9-6a81-55c5-865c-d8b1fb47ef51,el_6877cdbfd8479800017615b9
RM3,Central Rama 3,KEEP | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,323b1fc8-0009-57fe-9a41-21a0e4fd0e3b,el_6877cdbfd8479800017615bb
RM3,Central Rama 3,SHEER BLISS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,6e26a56f-f8b8-5445-a24b-629017f75520,el_6877cdbfd8479800017615bc
RM3,Central Rama 3,MARVEL HASBRO KIDDO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9c7e4811-bf11-54bf-8de4-f7cd287c0e5a,el_6877cdbfd8479800017615bd
RM3,Central Rama 3,SIRENA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,348ee6e7-5a04-5f0c-bfe6-e43636dd6d3b,el_6877cdbfd8479800017615be
RM3,Central Rama 3,JELLYCAT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,70e99a74-7fe0-52b2-a04a-6ed879e24e5b,el_6877cdbfd8479800017615bf
RM3,Central Rama 3,TANITA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ea82532d-258a-5db0-80d1-2b076841e034,el_6877cdbfd8479800017615c0
RM3,Central Rama 3,SULWHASOO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,6e0e678a-05f4-58fa-9eac-a9fb3e5f0318,el_6877cdbfd8479800017615c1
RM3,Central Rama 3,MARSHALL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,5e26e0d3-3ba2-5660-a59a-32b367715367,el_6877cdbfd8479800017615c2
RM3,Central Rama 3,RADO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,8515359d-1211-5ee1-8289-db398f0fc27c,el_6877cdbfd8479800017615c3
RM3,Central Rama 3,BANDAI | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,92dfa7f9-fa01-5a7f-8596-df56eab7fd68,el_6877cdbfd8479800017615c4
RM3,Central Rama 3,DEFRY 01 | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,f94c6555-3119-510b-a3d9-30a62da8e4cb,el_6877cdbfd8479800017615c5
RM3,Central Rama 3,MELISSA & DOUG | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,097c497e-bdeb-5781-a7c1-f9b4c88fa81a,el_6877cdbfd8479800017615c6
RM3,Central Rama 3,GQ JEANS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2f4f8fd3-9a9f-5290-aec6-8549fd4bf938,el_6877cdbfd8479800017615c7
RM3,Central Rama 3,WONDERCHILD | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d163acfe-a820-5fe7-92ba-445a84c6f2b6,el_6877cdbfd8479800017615c8
RM3,Central Rama 3,MARKS & SPENCER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,811bd089-24a3-5af2-933b-71682ee20236,el_6877cdbfd8479800017615c9
RM3,Central Rama 3,LACOSTE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,0158563c-0538-50be-9ac7-e311af3a0b3b,el_6877cdbfd8479800017615ca
RM3,Central Rama 3,CROCS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,a6368745-e0fe-5aba-b04e-6a1d31d98b58,el_6877cdbfd8479800017615cb
RM3,Central Rama 3,BANDAI KIDZ&KITZ | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,7d863305-3373-56a9-a965-43a390557a28,el_6877cdbfd8479800017615cc
RM3,Central Rama 3,ELIZABETH | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,b79b61c9-b1ec-516c-b8ac-99b1f86cd924,el_6877cdbfd8479800017615cd
RM3,Central Rama 3,TOSHINO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,1d72542c-a96d-5a3e-84a5-9ced2acf699c,el_6877cdbfd8479800017615ce
RM3,Central Rama 3,VTECH | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,11bae20e-233e-55f0-b4f1-16b6795d8b30,el_6877cdbfd8479800017615cf
RM3,Central Rama 3,MIDO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,b5ca8fa6-3b2d-52fc-b9f2-94ca6d8aa957,el_6877cdbfd8479800017615d0
RM3,Central Rama 3,GSP SPORT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,457ee0b4-6540-5691-9d53-f5d000a0d024,el_6877cdbfd8479800017615d1
RM3,Central Rama 3,SKIPHOP | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,35d53ed4-df29-572c-9e54-f48caefdf172,el_6877cdbfd8479800017615d2
RM3,Central Rama 3,PLAYBOY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,3bfcacad-8c0d-5b64-a4a6-ff919b924af3,el_6877cdbfd8479800017615d3
RM3,Central Rama 3,CLAUDIA KLEID BLACK&WHITE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,297e2680-3421-5bee-a5ce-004dd360e029,el_6877cdbfd8479800017615d4
RM3,Central Rama 3,NATURALIZER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,3e0fe1a2-54a8-52d3-9acb-d598ef5495b6,el_6877cdbfd8479800017615d5
RM3,Central Rama 3,JOSEPH | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9577ace5-c700-555c-96e6-f908f681214d,el_6877cdbfd8479800017615d6
RM3,Central Rama 3,PIERRE CARDIN | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,269e5c5a-97a4-57c0-b667-46a2a63a9158,el_6877cdbfd8479800017615d7
RM3,Central Rama 3,ESQUIRE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,35b5a090-99dc-55eb-b5eb-bb7d531cb551,el_6877cdbfd8479800017615d8
RM3,Central Rama 3,BOBBI BROWN | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,c790d281-666a-559c-b248-1cf5c16fa22d,el_6877cdbfd8479800017615d9
RM3,Central Rama 3,NIKE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,b5685c85-1266-5797-bf93-55b927051ed8,el_6877cdbfd8479800017615da
RM3,Central Rama 3,STJAMES | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,a95d2e62-1b67-5b93-8438-3d095c4835ae,el_6877cdbfd8479800017615db
RM3,Central Rama 3,AMOR | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,fdde868c-af48-55ba-b7cb-39c55ce88738,el_6877cdbfd8479800017615dc
RM3,Central Rama 3,AVENT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,6230be22-c872-5415-9956-9f002020fd9c,el_6877cdbfd8479800017615dd
RM3,Central Rama 3,PHILIPS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ea7cc6f7-cfd5-53e3-821a-880b16a6adc9,el_6877cdbfd8479800017615de
RM3,Central Rama 3,EXOTICA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,fa172dbe-b174-5d69-8bef-44b8490b3822,el_6877cdbfd8479800017615df
RM3,Central Rama 3,PRIMA ART | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,27ec95af-fcd2-5d35-a6cb-b7e77eb5500f,el_6877cdbfd8479800017615e0
RM3,Central Rama 3,G2000 | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,22f4a892-98e6-5b1d-a51d-5c74aad36d7a,el_6877cdbfd8479800017615e1
RM3,Central Rama 3,SCHOLL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d174c998-e4d9-59b3-87b1-1c50d301502b,el_6877cdbfd8479800017615e2
RM3,Central Rama 3,SANTAS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,0669799c-ffb1-5dcd-bc27-c0ff5e3f99e8,el_6877cdbfd8479800017615e3
RM3,Central Rama 3,ROUTE BLUE DENIM | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d3ffa263-ce2d-5b24-8627-fe3b4d4cf161,el_6877cdbfd8479800017615e4
RM3,Central Rama 3,ORIENT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d162b0c4-278b-5d8b-93d4-8cdffdbc6ce0,el_6877cdbfd8479800017615e5
RM3,Central Rama 3,HEAVY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ef86ec53-e20d-5f52-94d7-fcb968dfd924,el_6877cdbfd8479800017615e6
RM3,Central Rama 3,EVERSINCE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,90139405-8c63-5996-836d-61672013c97c,el_6877cdbfd8479800017615e7
RM3,Central Rama 3,SIMPLICITY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9cba1e9a-d4f1-5218-9ce6-ce779cb9796a,el_6877cdbfd8479800017615e8
RM3,Central Rama 3,ADIDAS NEO CREDIT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,f35c5103-d01b-5e1f-bd93-09059e97047d,el_6877cdbfd8479800017615e9
RM3,Central Rama 3,ALBEDO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,b5488bd8-5e4f-5395-acb3-e4ea226a1cbc,el_6877cdbfd8479800017615ea
RM3,Central Rama 3,ATTITUDE MOM | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,76e6e8df-8b7f-5953-9767-44d3d17dfd61,el_6877cdbfd8479800017615eb
RM3,Central Rama 3,BEVERLY HILLS POLO CLUB | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,56d48acb-9c39-51af-a102-5057c84c0780,el_6877cdbfd8479800017615ec
RM3,Central Rama 3,DIOR | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,f5e61f5d-8c06-5b73-81d8-684c193438f5,el_6877cdbfd8479800017615ed
RM3,Central Rama 3,TOSHIBA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,72313c07-e05d-533e-acef-ec523dad7d8f,el_6877cdbfd8479800017615ee
RM3,Central Rama 3,COVERMARK | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,3c8ad699-7fa6-5729-8279-50df2a014634,el_6877cdbfd8479800017615ef
RM3,Central Rama 3,UNDERGROUND SALE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,34165851-c1c8-51ce-aef5-9f5418f8add1,el_6877cdbfd8479800017615f0
RM3,Central Rama 3,FULICO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e8b18624-76e2-5372-a9c9-3ca56cf96aac,el_6877cdbfd8479800017615f2
RM3,Central Rama 3,POLO WORLD | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,b1bfa646-7406-5f90-960a-629334f6a934,el_6877cdbfd8479800017615f3
RM3,Central Rama 3,KHAKI BROS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,0b2ecae8-d494-5895-a4c7-8463dc088e61,el_6877cdbfd8479800017615f4
